task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
momondo/hotels/cph_rating_8_6_budget/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Search for a hotel in Copenhagen on {dateRange} with a review score of at least 8.0 and a budget of $200. Provide the name and price."", ""queries"": [[{""cities"": [""copenhagen""], ""min_score"": 8.0, ""max_price"": 200.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Saturday""}}",real,momondo,travel,hotels,easy,null,null,validation,null
momondo/hotels/cph_4star_summary/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Summarise all 4-star hotels in Copenhagen on {dateRange} that cost less than $200. List their names, ratings, and prices."", ""queries"": [[{""cities"": [""copenhagen""], ""min_stars"": 4, ""max_price"": 200.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Sunday""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/hotels/cph_top2_rating/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Find any hotels in Copenhagen for my stay on {dateRange} that have a rating of 8.0 or higher and are priced under $300. Summarise the top 2 options you find."", ""queries"": [[{""cities"": [""copenhagen""], ""min_score"": 8.0, ""max_price"": 300.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""second Monday of next month""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/hotels/cph_5star_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""I need to know: Are there any 5-star hotels in Copenhagen on {dateRange} priced under $300? If options are found, respond with: 'Yes, there is at least one option' followed by the hotel and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""copenhagen""], ""min_stars"": 5, ""max_price"": 300.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Tuesday""}}",real,momondo,travel,hotels,hard,null,null,validation,null
momondo/hotels/cph_best_rated_top2/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Can you list the top 2 best-rated hotels in Copenhagen on {dateRange} that are priced under $250? Mention their star rating and review score."", ""queries"": [[{""cities"": [""copenhagen""], ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Wednesday""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/cars/lga_cheapest_car/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Find the absolute cheapest car rental from LaGuardia Airport (LGA) on {dateRange}. What is the car model and price?"", ""queries"": [[{""pickup_locations"": [""lga""]}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Monday""}}",real,momondo,travel,cars,easy,null,null,validation,null
momondo/cars/lga_nissan_juke_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Are there any Nissan Juke rentals available from LGA on {dateRange} under $250? If so, reply with 'Yes, there is at least one option' and the price. If not, reply exactly 'No options found'."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""nissan juke""], ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Tuesday""}}",real,momondo,travel,cars,medium,null,null,validation,null
momondo/cars/lga_toyota_budget/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""I need a Toyota (Camry, Corolla, or Prius) from LaGuardia (LGA) on {dateRange}. Find me an option under $300."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""toyota camry"", ""toyota corolla"", ""toyota prius""], ""max_price"": 300.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Wednesday""}}",real,momondo,travel,cars,medium,null,null,validation,null
momondo/cars/lga_top3_summary/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Can you summarise the top 3 cheapest car rentals from LGA on {dateRange} that cost less than $250? List the car models and their prices."", ""queries"": [[{""pickup_locations"": [""lga""], ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Thursday""}}",real,momondo,travel,cars,medium,null,null,validation,null
momondo/cars/lga_kia_niro_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Check Momondo: Are there any Kia Niro rentals at LGA on {dateRange} priced under $350? If options are found, respond with exactly: 'Yes, option available' followed by the price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""kia niro""], ""max_price"": 350.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Friday""}}",real,momondo,travel,cars,hard,null,null,validation,null
momondo/cars/lga_dodge_durango/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Search for a Dodge Durango rental at LaGuardia (LGA) on {dateRange}. What is the price?"", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""dodge durango""]}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""first weekend of next month""}}",real,momondo,travel,cars,easy,null,null,validation,null
momondo/cars/lga_chevrolet_spark_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""I have a strict budget. Are there any Chevrolet Spark rentals from LGA on {dateRange} under $150? If you find one, respond with 'Yes, there is at least one option' and give the price."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""chevrolet spark""], ""max_price"": 150.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Saturday""}}",real,momondo,travel,cars,hard,null,null,validation,null
momondo/cars/lga_mazda_cx5/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Find a Mazda CX-5 rental from LGA on {dateRange}. Please tell me the price if it's under $250."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""mazda cx-5""], ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Sunday""}}",real,momondo,travel,cars,medium,null,null,validation,null
momondo/cars/lga_buick_encore/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Is there a Buick Encore available to rent from LaGuardia Airport (LGA) on {dateRange}? Provide the price if it's below $150."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""buick encore""], ""max_price"": 150.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""second Tuesday of next month""}}",real,momondo,travel,cars,easy,null,null,validation,null
momondo/cars/lga_toyota_prius_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Check for Toyota Prius rentals at LGA on {dateRange}. If there is an option under $300 respond with: 'Yes, there is at least one option' and the price. If not, say 'No options found'."", ""queries"": [[{""pickup_locations"": [""lga""], ""car_types"": [""toyota prius""], ""max_price"": 300.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""second Wednesday of next month""}}",real,momondo,travel,cars,hard,null,null,validation,null
momondo/hotels/lax_cheapest_hotel/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""What is the absolute cheapest hotel available in Los Angeles on {dateRange}? Please give me the name and price."", ""queries"": [[{""cities"": [""los-angeles""]}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Monday""}}",real,momondo,travel,hotels,easy,null,null,validation,null
momondo/hotels/lax_4star_budget/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Find a 4-star hotel in Los Angeles for a stay on {dateRange} under $200. Respond with the hotel name and price."", ""queries"": [[{""cities"": [""los-angeles""], ""min_stars"": 4, ""max_price"": 200.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Tuesday""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/hotels/lax_4star_rated_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Are there any 4-star hotels in Los Angeles available on {dateRange} with a rating of 8.0 or higher under $250? If so, reply with 'Yes, there is at least one option' followed by the name."", ""queries"": [[{""cities"": [""los-angeles""], ""min_stars"": 4, ""min_score"": 8.0, ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Wednesday""}}",real,momondo,travel,hotels,hard,null,null,validation,null
momondo/hotels/lax_top3_summary/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Please summarise the top 3 cheapest hotels in Los Angeles on {dateRange}. Include their names, star ratings, and prices."", ""queries"": [[{""cities"": [""los-angeles""]}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Thursday""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/hotels/lax_3star_highly_rated/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""I need a highly rated 3-star hotel in Los Angeles. Search for a stay on {dateRange} with a review score of 8.0 or above, under $250. Give me the hotel name."", ""queries"": [[{""cities"": [""los-angeles""], ""min_stars"": 3, ""min_score"": 8.0, ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Friday""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/hotels/lax_westin_price/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""How much is a stay at The Westin Los Angeles Airport on {dateRange}? Tell me if it's under $250."", ""queries"": [[{""cities"": [""los-angeles""], ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""first weekend of next month""}}",real,momondo,travel,hotels,easy,null,null,validation,null
momondo/hotels/lax_2star_cond/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Check Momondo for me: Are there any 2-star hotels in Los Angeles on {dateRange} priced under $150? If options are found, respond with: 'Yes, there is at least one option' followed by the hotel name. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""los-angeles""], ""min_stars"": 2, ""max_price"": 150.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Saturday""}}",real,momondo,travel,hotels,hard,null,null,validation,null
momondo/hotels/lax_top2_4star_summary/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Can you summarise the top 2 cheapest 4-star hotels in Los Angeles on {dateRange}? Make sure they are under $250."", ""queries"": [[{""cities"": [""los-angeles""], ""min_stars"": 4, ""max_price"": 250.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Sunday""}}",real,momondo,travel,hotels,medium,null,null,validation,null
momondo/hotels/lax_3star_cond_budget/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""I have a budget of $100. Are there any 3-star hotels in Los Angeles on {dateRange} that fit this budget? Respond with 'Yes, option available' or 'No options found'."", ""queries"": [[{""cities"": [""los-angeles""], ""min_stars"": 3, ""max_price"": 100.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""second Monday of next month""}}",real,momondo,travel,hotels,hard,null,null,validation,null
momondo/hotels/lax_best_rated_summary/101,"{""_target_"": ""navi_bench.momondo.momondo_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.momondo.com/"", ""task"": ""Find hotels in Los Angeles on {dateRange} that have a rating of 9.0 or higher. Summarise the options you find under $150."", ""queries"": [[{""cities"": [""los-angeles""], ""min_score"": 9.0, ""max_price"": 150.0}]], ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""second Tuesday of next month""}}",real,momondo,travel,hotels,medium,null,null,validation,null
